id_plot,src,slope_day,slope_night,DTR,dTmin,temp_r,bias
41_40,Observed,0.901361641297385,0.850251965360965,7.70148360655738,0.0409742391617344,,
41_40,v3.2.0,0.983701542034002,0.870418383519486,9.32732978685056,0.351336272418207,0.875279228405526,1.28663998041252
41_40,v3.2.3 iter,0.959099648968088,0.78132620565522,8.42429113473134,1.21172128373396,0.874820008368859,1.5053136953721
41_42,Observed,0.834334390814038,0.810543055236072,6.89265573770492,0.447556206374849,,
41_42,v3.2.0,0.979826414011765,0.878381096320121,9.18637439026066,0.35558000319502,0.880167291201374,1.18157976022687
41_42,v3.2.3 iter,0.942162493323415,0.764846420050572,8.2110397566987,1.11430711189598,0.881047023391297,1.25257019261221
41_43,Observed,0.897824550056328,0.870348146164404,7.83554918032787,0.274966042440423,,
41_43,v3.2.0,0.987198039623658,0.875834317652981,9.37482681467199,0.305496373963794,0.891305375689531,0.977032529206581
41_43,v3.2.3 iter,0.965404902184911,0.799162628866409,8.64286637916954,0.98184291056346,0.884955669851304,1.11957508128133
41_44,Observed,0.941921639229814,0.864121235764923,8.39869672131148,0.233884075227308,,
41_44,v3.2.0,0.983418634789446,0.870504431399788,9.4126715629017,0.379010260359697,0.886385698537366,0.925167588942526
41_44,v3.2.3 iter,0.971033643046735,0.810017410651803,8.71360411232624,1.17393284664197,0.884734343803271,1.22095741136884
41_45,Observed,0.964866520349486,0.869029534815364,8.80636065573771,0.217080796538784,,
41_45,v3.2.0,0.997046635675345,0.878294289283438,9.59481956711477,0.273401566199532,0.892565700169701,0.777230145725406
41_45,v3.2.3 iter,0.986300121267057,0.813432934526726,8.96736790609054,0.990303727224287,0.883954244476505,1.01170944108606
41_47,Observed,1.0420487464041,1.06669476102889,14.8916557377049,-3.94699297395302,,
41_47,v3.2.0,1.04331969334861,0.999384102874918,11.4840686813875,0.173410819159491,0.910216368083757,2.37621855362847
41_47,v3.2.3 iter,0.987318322788192,0.964426782297114,10.1935506714291,-0.0920493804647179,0.905658421206406,1.56665078031892
41_48,Observed,0.952682018115965,0.9678499887029,11.1215409836066,-2.30243559690384,,
41_48,v3.2.0,1.01900299534544,0.921623755017667,10.365464269024,0.0425204152877573,0.88752454333748,1.91909713631356
41_48,v3.2.3 iter,0.988860272943557,0.94631941760591,9.99244043683655,0.0133956669808198,0.880928651536289,1.81745893656965
41_49,Observed,1.17449009131475,1.08603055440707,18.5590983606557,-4.41030444936286,,
41_49,v3.2.0,1.04215994434135,0.970508783720083,11.7056923384366,0.164491733207855,0.88758528310144,1.82609311330874
41_49,v3.2.3 iter,0.988611943897286,0.963843988746758,10.2124281582875,-0.0947407296793711,0.877322073194851,0.916443931606389
41_57,Observed,0.957508515591162,0.935296847529409,9.07340983606557,-0.62199297395302,,
41_57,v3.2.0,1.0038422046672,0.895569414399423,9.83017260034791,0.194426087718982,0.88961102673082,1.33241863670739
41_57,v3.2.3 iter,0.985374096540797,0.876013213509521,9.40060455029914,0.54788338346458,0.878919051595383,1.43591503033577
41_58,Observed,0.948063598195765,0.892657313608723,9.76066393442623,-1.1347634657563,,
41_58,v3.2.0,1.00939672488288,0.908048164507523,10.144681084296,0.130468517263391,0.884358389816756,1.60822420627724
41_58,v3.2.3 iter,0.98613235652679,0.92690328340006,9.80245023977925,0.203779412261665,0.878990448403589,1.57532454438822
41_60,Observed,0.966926855176617,0.86115765786563,8.9125,-0.108525760838266,,
41_60,v3.2.0,0.997473136770664,0.877891100419443,9.57737441523316,0.322700657859848,0.894693965117512,0.974837535831474
41_60,v3.2.3 iter,0.980466251798758,0.841074503153691,9.10745882810206,0.80742741103128,0.887751739538417,1.14275586768492
41_38,Observed,0.865998239763056,0.898605368300661,8.00437704918033,-0.341591334608757,,
41_38,v3.2.0,0.978886834383382,0.874856799975697,9.31054863868517,0.317311025500402,0.894739605114768,1.3139570147448
41_38,v3.2.3 iter,0.949462025431666,0.792989852521277,8.43611763277727,1.08084150243163,0.892427578843591,1.48404572452325
41_46,Observed,0.91257768918441,0.864450570468721,7.93526229508197,0.116236534243702,,
41_46,v3.2.0,0.980448680277215,0.870225527330468,9.29528155923475,0.366328039574514,0.890247713140379,1.13047670503221
41_46,v3.2.3 iter,0.958850983695037,0.789866499260697,8.47791024501038,1.1240157640525,0.888172627160183,1.31476723123376
41_54,Observed,0.925867849183838,0.875380412883746,7.97379508196721,0.069933255555177,,
41_54,v3.2.0,0.974923262461283,0.878131273713426,9.03337872614626,0.377399882332223,0.899174269697568,0.981131714785032
41_54,v3.2.3 iter,0.937567696667531,0.784286764464449,8.34381378674116,0.837750794457608,0.898256258077696,0.939385211519589
41_55,Observed,0.998670949173448,0.877464172136628,10.0903606557377,0.00160538670271802,,
41_55,v3.2.0,0.991063845066578,0.871660288532496,9.60254112036831,0.405748170500259,0.89462631086654,0.871550100834198
41_55,v3.2.3 iter,0.98948069007388,0.845655899702068,9.19495270311712,0.940414211539916,0.890842798569853,1.12094658731286
41_56,Observed,0.98962950558192,0.879512885317635,9.06874590163934,0.145826698178128,,
41_56,v3.2.0,0.992166497019204,0.87285608953095,9.51597622745337,0.357289305664244,0.894808352254122,0.710831797132524
41_56,v3.2.3 iter,0.983394211122181,0.813265049991664,8.88905809651501,1.08455143343936,0.893087388679492,0.978147638026571
41_59,Observed,0.939616252405289,0.828230784049101,8.56079508196721,0.0274660424404229,,
41_59,v3.2.0,0.992224860641666,0.870439269841046,9.38847426117444,0.384554003105789,0.889713733058169,1.1876900049863
41_59,v3.2.3 iter,0.978781815201462,0.80757531561332,8.85182615186347,0.986092739417905,0.884804895063526,1.37304669268722
41_06,Observed,0.970803092915389,0.875123236615715,9.89048360655738,-0.491788055920233,,
41_06,v3.2.0,1.00798520531706,0.905194008540207,10.1529282543581,0.194037410052673,0.885148837535913,1.05696915386388
41_06,v3.2.3 iter,0.983129383844314,0.91231428520306,9.72630954172518,0.395110223131878,0.881341998329828,1.07983975733878
41_37,Observed,0.977003271256459,0.925775849608745,9.28201639344262,-0.27232903952679,,
41_37,v3.2.0,0.993700089801085,0.884026480101774,9.46370213859729,0.300095148380647,0.907930587061869,0.835300190189568
41_37,v3.2.3 iter,0.979576006979823,0.804915151028738,8.86262940265476,0.929278998624828,0.900430503549935,0.996834415983981
41_52,Observed,0.987826437800857,0.922253390969275,8.69409836065574,-0.106304449362856,,
41_52,v3.2.0,1.03162837601099,0.885280774858911,10.2823996622054,0.204329443759606,0.902613812234851,1.11189348484962
41_52,v3.2.3 iter,0.990955173034589,0.952985948336431,10.1055062716124,-0.0738723004450564,0.883645555776054,0.922212740018793
