period,tod,relh,height,Tair,wind,RH,VPD,P,version
JJAS,night,1.21269059181213,35.1680271625519,15.6166089417505,3.2310960277345,83.7714796079668,0.287297298311439,P2,v3.2.0
JJAS,night,1.3544842004776,39.2800418138504,15.6338223149868,3.53086668717079,83.6434499553458,0.289882940646478,P2,v3.2.0
JJAS,night,1.49627792835236,43.3920599222183,15.648650272557,3.80681162429312,83.5319445417194,0.292136128235046,P2,v3.2.0
JJAS,night,1.63807165622711,47.5040780305862,15.6622463538999,4.06199528826553,83.429097828705,0.294216367410309,P2,v3.2.0
JJAS,global,0.0284920819103718,0.826270375400782,19.2302347443795,1.33372427873146,70.7473304389155,0.65051761214679,P2,v3.2.0
JJAS,global,0.0888952985405922,2.57796365767717,19.1814314670251,1.43508556711264,70.4074677309371,0.656079215696925,P2,v3.2.0
JJAS,global,0.156546890735626,4.53985983133316,19.1683678903215,1.57138086324736,70.2628916192778,0.658748480547584,P2,v3.2.0
JJAS,global,0.232316687703133,6.73718394339085,19.160016350668,1.72046397810629,70.1240445376105,0.661480182141359,P2,v3.2.0
JJAS,global,0.317178845405579,9.19818651676178,19.1518378690292,1.8742243616913,69.9664376131004,0.664631149726146,P2,v3.2.0
JJAS,global,0.412224471569061,11.9545096755028,19.1453180198461,2.0375489145212,69.816518639829,0.667677638148068,P2,v3.2.0
JJAS,global,0.518675565719605,15.0415914058685,19.13965921871,2.21649146723037,69.6606873438297,0.670888238697272,P2,v3.2.0
JJAS,global,0.637900829315186,18.4991240501404,19.1359335414699,2.41073068578173,69.5191389322314,0.673861890048748,P2,v3.2.0
JJAS,global,0.771433055400848,22.3715586066246,19.133586856446,2.64381971291668,69.4180231564502,0.675998515256863,P2,v3.2.0
JJAS,global,0.920989215373993,26.7086872458458,19.1375130033233,2.89905794768701,69.1269371677249,0.682599718121442,P2,v3.2.0
JJAS,global,1.07089686393738,31.056009054184,19.1540612225976,3.13576028632163,68.534627836897,0.696412967238169,P2,v3.2.0
JJAS,global,1.21269059181213,35.1680271625519,19.1583475352637,3.47899872241186,68.3867949435736,0.699871694930911,P2,v3.2.0
JJAS,global,1.3544842004776,39.2800418138504,19.1626058005244,3.7911736662067,68.2664419179884,0.702722458366553,P2,v3.2.0
JJAS,global,1.49627792835236,43.3920599222183,19.1669187118447,4.07674114567436,68.160596215505,0.705255736393271,P2,v3.2.0
JJAS,global,1.63807165622711,47.5040780305862,19.1713668468872,4.33917070675356,68.0625143003693,0.70762425928661,P2,v3.2.0
hot10,day,0.0284920819103718,0.826270375400782,30.720117970002,1.51913525660833,38.0580019470191,2.73288001456526,P2,v3.2.0
hot10,day,0.0888952985405922,2.57796365767717,30.8847430889423,1.63463841798978,37.1941583735611,2.79715926766299,P2,v3.2.0
hot10,day,0.156546890735626,4.53985983133316,30.9386848645333,1.78991273121956,36.9086338998403,2.81853531534398,P2,v3.2.0
hot10,day,0.232316687703133,6.73718394339085,30.955473445012,1.95975837952051,36.7351154297549,2.82899444771904,P2,v3.2.0
hot10,day,0.317178845405579,9.19818651676178,30.9397553272737,2.13495302658815,36.6213040886745,2.83154431910676,P2,v3.2.0
hot10,day,0.412224471569061,11.9545096755028,30.9195065229367,2.3210577414586,36.5320716904322,2.83225788005901,P2,v3.2.0
hot10,day,0.518675565719605,15.0415914058685,30.8803814227765,2.5249615021241,36.4834944352869,2.82810591645083,P2,v3.2.0
hot10,day,0.637900829315186,18.4991240501404,30.8430326021635,2.74630200862885,36.4515661635203,2.82350317099811,P2,v3.2.0
hot10,day,0.771433055400848,22.3715586066246,30.8266094501202,3.011870099948,36.4175479789339,2.82236769421181,P2,v3.2.0
hot10,day,0.920989215373993,26.7086872458458,30.6707483536158,3.30267759775504,36.5352843644752,2.79217503747853,P2,v3.2.0
hot10,day,1.07089686393738,31.056009054184,30.3928889347957,3.56164840857188,36.7348154958794,2.73950473470956,P2,v3.2.0
hot10,day,1.21269059181213,35.1680271625519,30.3243988819611,3.91325390033233,36.7857997354639,2.72657991031381,P2,v3.2.0
hot10,day,1.3544842004776,39.2800418138504,30.2750683906751,4.22489231060713,36.8209282048225,2.71737262541215,P2,v3.2.0
hot10,day,1.49627792835236,43.3920599222183,30.2358759953426,4.50341445971758,36.8479935002216,2.71011337559128,P2,v3.2.0
hot10,day,1.63807165622711,47.5040780305862,30.2026580028045,4.75393991898268,36.8704060697058,2.70399671337822,P2,v3.2.0
hot10,night,0.0284920819103718,0.826270375400782,18.6324421418019,1.27542981123313,75.4753845109583,0.525412561624088,P2,v3.2.0
hot10,night,0.0888952985405922,2.57796365767717,18.4627155010517,1.37240352538916,75.5385744922183,0.518523335593355,P2,v3.2.0
hot10,night,0.156546890735626,4.53985983133316,18.4040466308594,1.50276812681785,75.5750917839324,0.515850647540977,P2,v3.2.0
hot10,night,0.232316687703133,6.73718394339085,18.3628259903346,1.64536649600053,75.5999401948495,0.513996904944387,P2,v3.2.0
hot10,night,0.317178845405579,9.19818651676178,18.3290938939804,1.79245574275653,75.6054187296347,0.512796462577114,P2,v3.2.0
hot10,night,0.412224471569061,11.9545096755028,18.3012333014073,1.9487048234695,75.6020905342669,0.51197164879219,P2,v3.2.0
hot10,night,0.518675565719605,15.0415914058685,18.2805873773037,2.11989759329038,75.5809064396435,0.511753422442193,P2,v3.2.0
hot10,night,0.637900829315186,18.4991240501404,18.2644095396385,2.30572979572492,75.5578904959776,0.511716479267778,P2,v3.2.0
hot10,night,0.771433055400848,22.3715586066246,18.2458673721705,2.5286944539119,75.5662582363593,0.510946882528654,P2,v3.2.0
hot10,night,0.920989215373993,26.7086872458458,18.2792125212841,2.77284951087756,75.3347533474131,0.516867525399064,P2,v3.2.0
hot10,night,1.07089686393738,31.056009054184,18.3609425080128,3.00096262571139,74.8163418887544,0.530441113964061,P2,v3.2.0
hot10,night,1.21269059181213,35.1680271625519,18.3815430470002,3.33537427431498,74.6880758737072,0.533831286462507,P2,v3.2.0
hot10,night,1.3544842004776,39.2800418138504,18.3970404991737,3.64053697005296,74.5890000016213,0.536441311602969,P2,v3.2.0
hot10,night,1.49627792835236,43.3920599222183,18.4100652450171,3.92073928851348,74.5046355478056,0.538661546679751,P2,v3.2.0
hot10,night,1.63807165622711,47.5040780305862,18.421763649965,4.17930541283045,74.4283259149842,0.540669774276707,P2,v3.2.0
hot10,global,0.0284920819103718,0.826270375400782,24.0686640225924,1.33954832120202,56.439378165467,1.30197498978842,P2,v3.2.0
hot10,global,0.0888952985405922,2.57796365767717,24.1025649437538,1.44139710130791,55.6876178950371,1.32714084305623,P2,v3.2.0
hot10,global,0.156546890735626,4.53985983133316,24.1159693008814,1.57831540388557,55.4269929029527,1.33602032182881,P2,v3.2.0
hot10,global,0.232316687703133,6.73718394339085,24.1219267820701,1.72808248664324,55.2360395022949,1.34222346539012,P2,v3.2.0
hot10,global,0.317178845405579,9.19818651676178,24.1208924122346,1.88256622296877,55.0624046860371,1.34734621628151,P2,v3.2.0
hot10,global,0.412224471569061,11.9545096755028,24.118863091102,2.04667027094043,54.9096818299801,1.35176069429415,P2,v3.2.0
hot10,global,0.518675565719605,15.0415914058685,24.1133032187437,2.22646924891533,54.7727874155847,1.35541253494543,P2,v3.2.0
hot10,global,0.637900829315186,18.4991240501404,24.1079766297952,2.42164362441653,54.658301902333,1.35840943318399,P2,v3.2.0
hot10,global,0.771433055400848,22.3715586066246,24.1041086245806,2.65581718383309,54.5826041763696,1.36036160056627,P2,v3.2.0
hot10,global,0.920989215373993,26.7086872458458,24.0909568199745,2.91224642460927,54.4027768305874,1.36467070490578,P2,v3.2.0
hot10,global,1.07089686393738,31.056009054184,24.07876172188,3.14926423266148,54.0178495903141,1.37518455191603,P2,v3.2.0
hot10,global,1.21269059181213,35.1680271625519,24.075948822804,3.49163655764782,53.9223621298478,1.37780772430207,P2,v3.2.0
hot10,global,1.3544842004776,39.2800418138504,24.0747972732935,3.80280800154194,53.8450244024415,1.38002491013511,P2,v3.2.0
hot10,global,1.49627792835236,43.3920599222183,24.0746189606496,4.08700343068594,53.7771049094997,1.38204090306608,P2,v3.2.0
hot10,global,1.63807165622711,47.5040780305862,24.0751036228278,4.34786749029389,53.7142203867879,1.38396136451849,P2,v3.2.0
JJAS,day,0.0284920819103718,0.826270375400782,23.7397948551699,0.280446264750319,54.674918994513,1.3282085118032,P2,v3.2.3 iter
JJAS,day,0.0888952985405922,2.57796365767717,23.7964902617241,0.327177111049249,53.4746266184452,1.36803859653338,P2,v3.2.3 iter
JJAS,day,0.156546890735626,4.53985983133316,23.8004934008656,0.407846764088837,53.0438401843143,1.38103787230617,P2,v3.2.3 iter
JJAS,day,0.232316687703133,6.73718394339085,23.7854198018059,0.516903512327438,52.8118860168819,1.38660258599504,P2,v3.2.3 iter
JJAS,day,0.317178845405579,9.19818651676178,23.7620886964225,0.649192412587422,52.6727864332821,1.38874007494266,P2,v3.2.3 iter
JJAS,day,0.412224471569061,11.9545096755028,23.7426542521826,0.819226091707258,52.5743994296264,1.39000130605986,P2,v3.2.3 iter
JJAS,day,0.518675565719605,15.0415914058685,23.7199560113292,1.05087213628401,52.4940042834572,1.39045769859977,P2,v3.2.3 iter
JJAS,day,0.637900829315186,18.4991240501404,23.7018936907659,1.36686438189748,52.4309580765556,1.39079074724986,P2,v3.2.3 iter
JJAS,day,0.771433055400848,22.3715586066246,23.6937896895279,1.97116452367987,52.3865562525811,1.39141026894169,P2,v3.2.3 iter
JJAS,day,0.920989215373993,26.7086872458458,23.6467515122044,2.88141992321757,52.3129502320886,1.38962169394026,P2,v3.2.3 iter
JJAS,day,1.07089686393738,31.056009054184,23.5681973483393,3.62723213442362,52.1942734250224,1.38650629186624,P2,v3.2.3 iter
JJAS,day,1.21269059181213,35.1680271625519,23.5458720723137,4.43577660962206,52.1580463856796,1.38569227338959,P2,v3.2.3 iter
JJAS,day,1.3544842004776,39.2800418138504,23.5287534619941,5.12853041160954,52.1241475676677,1.38524476729281,P2,v3.2.3 iter
JJAS,day,1.49627792835236,43.3920599222183,23.5146309941193,5.72713076938046,52.0915773580424,1.38500814514814,P2,v3.2.3 iter
JJAS,day,1.63807165622711,47.5040780305862,23.5025678790984,6.24948765370038,52.0600321513151,1.38491304657937,P2,v3.2.3 iter
JJAS,night,0.0284920819103718,0.826270375400782,16.2626288825697,0.224110338389059,83.9927027293138,0.295310629306486,P2,v3.2.3 iter
JJAS,night,0.0888952985405922,2.57796365767717,15.7700712527082,0.261451615198755,84.4954526301425,0.277187705174629,P2,v3.2.3 iter
JJAS,night,0.156546890735626,4.53985983133316,15.6307430830158,0.325912758540057,84.621142072883,0.272501861638591,P2,v3.2.3 iter
JJAS,night,0.232316687703133,6.73718394339085,15.5727455514377,0.413056147814082,84.6451792654624,0.27106795420644,P2,v3.2.3 iter
JJAS,night,0.317178845405579,9.19818651676178,15.5475030534255,0.518761010983033,84.6223552492291,0.271032546356207,P2,v3.2.3 iter
JJAS,night,0.412224471569061,11.9545096755028,15.5329977817223,0.654622738743252,84.592768931657,0.271301922835629,P2,v3.2.3 iter
JJAS,night,0.518675565719605,15.0415914058685,15.5259999593099,0.839711132464432,84.5472369736547,0.27198178333681,P2,v3.2.3 iter
JJAS,night,0.637900829315186,18.4991240501404,15.522101797302,1.09218801509161,84.5060668578667,0.272638347610716,P2,v3.2.3 iter
JJAS,night,0.771433055400848,22.3715586066246,15.5163114620688,1.57502196053338,84.4921357119151,0.272782319567403,P2,v3.2.3 iter
JJAS,night,0.920989215373993,26.7086872458458,15.5391810099284,2.30229654020625,84.3272383680654,0.276086865348691,P2,v3.2.3 iter
JJAS,night,1.07089686393738,31.056009054184,15.5843954701242,2.90377140191735,84.0144871405183,0.282412459591001,P2,v3.2.3 iter
JJAS,night,1.21269059181213,35.1680271625519,15.5981488087139,3.57400913455122,83.9200520305107,0.284330994512571,P2,v3.2.3 iter
JJAS,night,1.3544842004776,39.2800418138504,15.6098257012706,4.15788375985264,83.8381239598017,0.285993309773871,P2,v3.2.3 iter
JJAS,night,1.49627792835236,43.3920599222183,15.6204883012616,4.67033287247673,83.7625462116033,0.28752681389911,P2,v3.2.3 iter
JJAS,night,1.63807165622711,47.5040780305862,15.630500484946,5.12417055186027,83.6911994353981,0.288975264187792,P2,v3.2.3 iter
JJAS,global,0.0284920819103718,0.826270375400782,19.4324118963356,0.24216521728677,70.663114161917,0.66064511688591,P2,v3.2.3 iter
JJAS,global,0.0888952985405922,2.57796365767717,19.2509010440014,0.282517883816894,69.9744961661697,0.668563135619618,P2,v3.2.3 iter
JJAS,global,0.156546890735626,4.53985983133316,19.2020613811055,0.35217703998412,69.6848565409537,0.672963593941847,P2,v3.2.3 iter
JJAS,global,0.232316687703133,6.73718394339085,19.1801832167829,0.446349084393193,69.497255700868,0.676206452999695,P2,v3.2.3 iter
JJAS,global,0.317178845405579,9.19818651676178,19.1678114864996,0.56058308185152,69.3607922513572,0.678708636168915,P2,v3.2.3 iter
JJAS,global,0.412224471569061,11.9545096755028,19.1598525375617,0.707411185550107,69.2572583851627,0.680664653681725,P2,v3.2.3 iter
JJAS,global,0.518675565719605,15.0415914058685,19.1536448681941,0.907443905470618,69.1607054870474,0.682538494340838,P2,v3.2.3 iter
JJAS,global,0.637900829315186,18.4991240501404,19.1494389560053,1.18031327132024,69.0831208979858,0.684076401312975,P2,v3.2.3 iter
JJAS,global,0.771433055400848,22.3715586066246,19.146378630758,1.7021457220789,69.037655378775,0.684951826871868,P2,v3.2.3 iter
JJAS,global,0.920989215373993,26.7086872458458,19.1464548517446,2.48818466429665,68.887702183189,0.688272372410234,P2,v3.2.3 iter
JJAS,global,1.07089686393738,31.056009054184,19.1504138091875,3.13576028632163,68.6193791010514,0.694379450652905,P2,v3.2.3 iter
JJAS,global,1.21269059181213,35.1680271625519,19.1520999783376,3.84922845266719,68.53864560192,0.696239000896638,P2,v3.2.3 iter
JJAS,global,1.3544842004776,39.2800418138504,19.1542641936756,4.46653250833882,68.4673953704902,0.697909823383012,P2,v3.2.3 iter
JJAS,global,1.49627792835236,43.3920599222183,19.1568008527079,5.00487714806887,68.4011511536676,0.699486492647374,P2,v3.2.3 iter
JJAS,global,1.63807165622711,47.5040780305862,19.1596162973206,5.47879059143527,68.3383467352472,0.700999653318336,P2,v3.2.3 iter
hot10,day,0.0284920819103718,0.826270375400782,30.8666070400141,0.274929328033557,38.0443335103981,2.75644134019876,P2,v3.2.3 iter
hot10,day,0.0888952985405922,2.57796365767717,30.9979789538261,0.32078823982141,36.7683253364935,2.83437052441814,P2,v3.2.3 iter
hot10,day,0.156546890735626,4.53985983133316,30.994517947466,0.399945438290254,36.4418770731467,2.84844152828003,P2,v3.2.3 iter
hot10,day,0.232316687703133,6.73718394339085,30.9470192933694,0.506982172910984,36.3539333495266,2.84466779009431,P2,v3.2.3 iter
hot10,day,0.317178845405579,9.19818651676178,30.8836022010216,0.636873385080924,36.3596819404644,2.83413952148974,P2,v3.2.3 iter
hot10,day,0.412224471569061,11.9545096755028,30.8298372708834,0.803886919449537,36.380030187084,2.82455344103264,P2,v3.2.3 iter
hot10,day,0.518675565719605,15.0415914058685,30.7695423615285,1.03148963130437,36.4221566786228,2.81298305366703,P2,v3.2.3 iter
hot10,day,0.637900829315186,18.4991240501404,30.719391808143,1.34207885234784,36.462128259331,2.80317365183242,P2,v3.2.3 iter
hot10,day,0.771433055400848,22.3715586066246,30.6889657827524,1.93604909151028,36.4903134088773,2.79706377148766,P2,v3.2.3 iter
hot10,day,0.920989215373993,26.7086872458458,30.5853844275841,2.83110071451236,36.5827372647606,2.77650550954433,P2,v3.2.3 iter
hot10,day,1.07089686393738,31.056009054184,30.4164352025741,3.56164840857188,36.7275925256522,2.74351382800703,P2,v3.2.3 iter
hot10,day,1.21269059181213,35.1680271625519,30.3686955378606,4.34301418524522,36.7684241607337,2.73425847620502,P2,v3.2.3 iter
hot10,day,1.3544842004776,39.2800418138504,30.3305203951322,5.0069688466879,36.8007951664288,2.72688927787044,P2,v3.2.3 iter
hot10,day,1.49627792835236,43.3920599222183,30.2979620517829,5.5763182089879,36.8282120974052,2.72062638204369,P2,v3.2.3 iter
hot10,day,1.63807165622711,47.5040780305862,30.2693428235177,6.06962304848891,36.8521886345174,2.71513697486955,P2,v3.2.3 iter
hot10,night,0.0284920819103718,0.826270375400782,19.0132228753506,0.231038162723566,75.8101063295404,0.530709424389888,P2,v3.2.3 iter
hot10,night,0.0888952985405922,2.57796365767717,18.5346207838792,0.269575919860449,75.5828076443253,0.519920284939134,P2,v3.2.3 iter
hot10,night,0.156546890735626,4.53985983133316,18.3973437186999,0.3360960473999,75.528694994686,0.516613603559336,P2,v3.2.3 iter
hot10,night,0.232316687703133,6.73718394339085,18.3396615835337,0.42604487370222,75.489722963405,0.515569811094971,P2,v3.2.3 iter
hot10,night,0.317178845405579,9.19818651676178,18.3143699450371,0.535199564618942,75.4445783436006,0.515701373221251,P2,v3.2.3 iter
hot10,night,0.412224471569061,11.9545096755028,18.2997363750752,0.67555018609915,75.4039310475081,0.516081448645355,P2,v3.2.3 iter
hot10,night,0.518675565719605,15.0415914058685,18.2925964355469,0.866817206908495,75.3554167723371,0.516868004570589,P2,v3.2.3 iter
hot10,night,0.637900829315186,18.4991240501404,18.2884206136068,1.12782233189314,75.314699100718,0.517586464449093,P2,v3.2.3 iter
hot10,night,0.771433055400848,22.3715586066246,18.2819246732272,1.62696805749184,75.3017497224259,0.517647134568862,P2,v3.2.3 iter
hot10,night,0.920989215373993,26.7086872458458,18.3057299491687,2.37912890697137,75.1547725985508,0.521505245157926,P2,v3.2.3 iter
hot10,night,1.07089686393738,31.056009054184,18.3529500325521,3.00096262571139,74.8743335541435,0.528954688082555,P2,v3.2.3 iter
hot10,night,1.21269059181213,35.1680271625519,18.3671763102214,3.6921564126626,74.7904612000192,0.531193659732231,P2,v3.2.3 iter
hot10,night,1.3544842004776,39.2800418138504,18.37905077812,4.29360321240547,74.718574362062,0.533104831578412,P2,v3.2.3 iter
hot10,night,1.49627792835236,43.3920599222183,18.3897503192608,4.82090821632972,74.6528820504658,0.534848432934939,P2,v3.2.3 iter
hot10,night,1.63807165622711,47.5040780305862,18.3996900509566,5.28743138374427,74.5913314455201,0.536481118649892,P2,v3.2.3 iter
hot10,global,0.0284920819103718,0.826270375400782,24.2654979021122,0.242658334199148,56.5111809723302,1.31526088666531,P2,v3.2.3 iter
hot10,global,0.0888952985405922,2.57796365767717,24.1768796480619,0.28313436313795,55.3163818431545,1.34423705590069,P2,v3.2.3 iter
hot10,global,0.156546890735626,4.53985983133316,24.1544873751127,0.353000151291967,54.9187120293128,1.35438060814134,P2,v3.2.3 iter
hot10,global,0.232316687703133,6.73718394339085,24.1403814071264,0.447472993129243,54.7164421368877,1.35930704513327,P2,v3.2.3 iter
hot10,global,0.317178845405579,9.19818651676178,24.1277123084435,0.562117674770073,54.5980770360959,1.36182492401572,P2,v3.2.3 iter
hot10,global,0.412224471569061,11.9545096755028,24.1181281260955,0.709527291811239,54.5145251930466,1.36354696408946,P2,v3.2.3 iter
hot10,global,0.518675565719605,15.0415914058685,24.1082769149389,0.910414174390145,54.4454009397187,1.36481240000671,P2,v3.2.3 iter
hot10,global,0.637900829315186,18.4991240501404,24.1005571414263,1.18454666956304,54.3923591796243,1.36576888718467,P2,v3.2.3 iter
hot10,global,0.771433055400848,22.3715586066246,24.0950867677346,1.70879715170043,54.3634297982727,1.3661867785965,P2,v3.2.3 iter
hot10,global,0.920989215373993,26.7086872458458,24.0865513336964,2.49878829211379,54.263629502908,1.36847346547413,P2,v3.2.3 iter
hot10,global,1.07089686393738,31.056009054184,24.0795331710424,3.14926423266148,54.0655682049599,1.37382102434,P2,v3.2.3 iter
hot10,global,1.21269059181213,35.1680271625519,24.0786693866436,3.8637878423891,54.0033152312254,1.37561160866648,P2,v3.2.3 iter
hot10,global,1.3544842004776,39.2800418138504,24.0793454683744,4.48117692520221,53.9455786988493,1.37739419448597,P2,v3.2.3 iter
hot10,global,1.49627792835236,43.3920599222183,24.081069124662,5.01897578533643,53.8897996012342,1.37920506372717,P2,v3.2.3 iter
hot10,global,1.63807165622711,47.5040780305862,24.0835476997572,5.49193094594356,53.8353261548625,1.38103978534048,P2,v3.2.3 iter
JJAS,day,0.0284920819103718,1.02571494877338,23.373382051395,1.62051775659653,55.0231972588879,1.28923121338123,P3,v3.2.0
JJAS,day,0.0888952985405922,3.20023074746132,23.5029713615043,1.73495272007552,54.2513338837654,1.32164179317694,P3,v3.2.0
JJAS,day,0.156546890735626,5.63568806648254,23.5604435488175,1.88150935420573,53.9537757135593,1.334852001058,P3,v3.2.0
JJAS,day,0.232316687703133,8.36340075731278,23.6120961340399,2.04419344592371,53.6949651595644,1.3465368686081,P3,v3.2.0
JJAS,day,0.317178845405579,11.4184384346008,23.6590571836044,2.22252791839056,53.4471114500141,1.35757693417714,P3,v3.2.0
JJAS,day,0.412224471569061,14.8400809764862,23.692880832693,2.41888002711323,53.2137713661341,1.36716174450456,P3,v3.2.0
JJAS,day,0.518675565719605,18.6723203659058,23.6995546768272,2.62707573678243,52.9965698273261,1.37406038199249,P3,v3.2.0
JJAS,day,0.637900829315186,22.9644298553467,23.6994411947949,2.84456136087821,52.8049382222932,1.3796529649883,P3,v3.2.0
JJAS,day,0.771433055400848,27.7715899944305,23.7034346616985,3.08686869827613,52.6377390280212,1.38487342896512,P3,v3.2.0
JJAS,day,0.920989215373993,33.1556117534637,23.6792382245507,3.3592443056201,52.4730431182434,1.38766718787901,P3,v3.2.0
JJAS,day,1.05625879764557,38.0253167152405,23.5676530348147,3.62723213442362,52.1361433097231,1.38814672522492,P3,v3.2.0
JJAS,day,1.16877639293671,42.0759501457214,23.5393157125171,3.92521703613749,52.0570670510597,1.38806867935511,P3,v3.2.0
JJAS,day,1.28129398822784,46.1265835762024,23.5205038768998,4.19854656965192,51.9843808047552,1.38859842979275,P3,v3.2.0
JJAS,day,1.39381158351898,50.1772170066834,23.5066615703979,4.45038691374774,51.9165232563837,1.3894015021719,P3,v3.2.0
JJAS,day,1.50632917881012,54.2278504371643,23.4958932011506,4.68323490817527,51.8514770190923,1.39037852460026,P3,v3.2.0
JJAS,night,0.0284920819103718,1.02571494877338,15.9166425944678,1.29339817925636,84.0937500422672,0.287044231321773,P3,v3.2.0
JJAS,night,0.0888952985405922,3.20023074746132,15.7354286735826,1.38473101914988,84.4386312052302,0.277588165346889,P3,v3.2.0
JJAS,night,0.156546890735626,5.63568806648254,15.6745423113714,1.5017024264391,84.558703410417,0.274375932492047,P3,v3.2.0
JJAS,night,0.232316687703133,8.36340075731278,15.6280643734124,1.63154591229118,84.6549663879574,0.271855921829107,P3,v3.2.0
JJAS,night,0.317178845405579,11.4184384346008,15.584013166584,1.77388057283691,84.7480610390982,0.269445981217159,P3,v3.2.0
JJAS,night,0.412224471569061,14.8400809764862,15.5453518143117,1.93059587427746,84.8167220695657,0.267569955951997,P3,v3.2.0
JJAS,night,0.518675565719605,18.6723203659058,15.5208231858217,2.09676343092664,84.8107696707915,0.26725477401906,P3,v3.2.0
JJAS,night,0.637900829315186,22.9644298553467,15.5049582142648,2.27034468171212,84.7762976088307,0.267589298740438,P3,v3.2.0
JJAS,night,0.771433055400848,27.7715899944305,15.4927411355608,2.46373734045061,84.7437117830918,0.267952315127642,P3,v3.2.0
JJAS,night,0.920989215373993,33.1556117534637,15.502830988983,2.68112910966404,84.5998716107197,0.270653488766981,P3,v3.2.0
JJAS,night,1.05625879764557,38.0253167152405,15.5920507128773,2.90377140191735,83.9505927256167,0.283680227193482,P3,v3.2.0
JJAS,night,1.16877639293671,42.0759501457214,15.6142346158054,3.16614901877003,83.7920633448792,0.286889308025235,P3,v3.2.0
JJAS,night,1.28129398822784,46.1265835762024,15.6313877876991,3.41126732524138,83.6662067838156,0.289434539733669,P3,v3.2.0
JJAS,night,1.39381158351898,50.1772170066834,15.6460218419143,3.64108119835782,83.5573657574235,0.291636123379926,P3,v3.2.0
JJAS,night,1.50632917881012,54.2278504371643,15.6592292410429,3.85707629667442,83.4583581299536,0.293640173138934,P3,v3.2.0
JJAS,global,0.0284920819103718,1.02571494877338,19.1129788716634,1.39841070136595,70.917018214512,0.64203932202793,P3,v3.2.0
JJAS,global,0.0888952985405922,3.20023074746132,19.1029342630522,1.49716186524328,70.4819220440701,0.651236916442778,P3,v3.2.0
JJAS,global,0.156546890735626,5.63568806648254,19.1055080163674,1.62363185945013,70.3138020918136,0.655051054470327,P3,v3.2.0
JJAS,global,0.232316687703133,8.36340075731278,19.1117261500958,1.76401885408562,70.163878691051,0.658614319370312,P3,v3.2.0
JJAS,global,0.317178845405579,11.4184384346008,19.1172169482122,1.91791120654512,70.018204532614,0.662056402219672,P3,v3.2.0
JJAS,global,0.412224471569061,14.8400809764862,19.1209308582577,2.08735167944824,69.8655824694396,0.665580556451842,P3,v3.2.0
JJAS,global,0.518675565719605,18.6723203659058,19.122820498774,2.2670126456177,69.6797748809243,0.669763330081466,P3,v3.2.0
JJAS,global,0.637900829315186,22.9644298553467,19.1248236421679,2.45469050627212,69.5039998144909,0.673730200301083,P3,v3.2.0
JJAS,global,0.771433055400848,27.7715899944305,19.1277830759685,2.66378798009064,69.3566705716759,0.677109864666564,P3,v3.2.0
JJAS,global,0.920989215373993,33.1556117534637,19.1325976720925,2.8988324578195,69.1518997132974,0.681839023517439,P3,v3.2.0
JJAS,global,1.05625879764557,38.0253167152405,19.1554715662055,3.13576028632163,68.548013776209,0.696177842545325,P3,v3.2.0
JJAS,global,1.16877639293671,42.0759501457214,19.160823117449,3.40877146087841,68.4029428808967,0.699622048645292,P3,v3.2.0
JJAS,global,1.28129398822784,46.1265835762024,19.1660312006383,3.66207772129485,68.2835590774385,0.70249323479302,P3,v3.2.0
JJAS,global,1.39381158351898,50.1772170066834,19.1711638341185,3.89800705900161,68.1785988507523,0.705043314485844,P3,v3.2.0
JJAS,global,1.50632917881012,54.2278504371643,19.1763051496829,4.11834969225497,68.0821835515789,0.70740594206858,P3,v3.2.0
hot10,day,0.0284920819103718,1.02571494877338,30.3136582594652,1.59435227436897,38.3320324850164,2.65825088082269,P3,v3.2.0
hot10,day,0.0888952985405922,3.20023074746132,30.5330819936899,1.70698519700613,37.4844039397037,2.72885401967163,P3,v3.2.0
hot10,day,0.156546890735626,5.63568806648254,30.6294760679588,1.85119962692261,37.1652396149947,2.75794625938469,P3,v3.2.0
hot10,day,0.232316687703133,8.36340075731278,30.7122233072917,2.01127831293986,36.91087609039,2.78223611268472,P3,v3.2.0
hot10,day,0.317178845405579,11.4184384346008,30.7835483648838,2.18675479980615,36.6901773443432,2.80336572271279,P3,v3.2.0
hot10,day,0.412224471569061,14.8400809764862,30.8254513471555,2.37995640131143,36.529397074842,2.81721657142993,P3,v3.2.0
hot10,day,0.518675565719605,18.6723203659058,30.8089092548077,2.58482296038897,36.4660713124419,2.817365633045,P3,v3.2.0
hot10,day,0.637900829315186,22.9644298553467,30.7793823242188,2.798849322857,36.4374750522811,2.81388595511201,P3,v3.2.0
hot10,day,0.771433055400848,27.7715899944305,30.7583408453526,3.03729197306511,36.4151634905222,2.81149340274635,P3,v3.2.0
hot10,day,0.920989215373993,33.1556117534637,30.677627328726,3.30530749223171,36.4784517768861,2.79577422727442,P3,v3.2.0
hot10,day,1.05625879764557,38.0253167152405,30.4058902055789,3.56164840857188,36.7375112849299,2.74142810144419,P3,v3.2.0
hot10,day,1.16877639293671,42.0759501457214,30.3388321314103,3.83392755801861,36.8039385075183,2.72805231489605,P3,v3.2.0
hot10,day,1.28129398822784,46.1265835762024,30.2909774389022,4.07989447850447,36.8498747293474,2.71860510912249,P3,v3.2.0
hot10,day,1.39381158351898,50.1772170066834,30.2534001277044,4.30350361726223,36.8851587905898,2.71124071200795,P3,v3.2.0
