id_plot,src,slope.all.JJAS,offset.all.JJAS,slope.day.JJAS,offset.day.JJAS,slope.night.JJAS,offset.night.JJAS,DTR.all.JJAS,equil.all.JJAS,slope.all.hot10,offset.all.hot10,slope.day.hot10,offset.day.hot10,slope.night.hot10,offset.night.hot10,DTR.all.hot10,equil.all.hot10
41_04,v323,0.787916869287986,-0.134829205026059,0.904408862275779,-0.834484413021901,0.737295655419916,0.694121269330586,7.59520383741035,18.5204555451495,0.789169907525803,-0.596175071520683,0.557659725936981,-1.16817415677584,0.625250651753324,0.394676404121595,11.7595496544471,21.2529129613354
41_05,obs,0.743741062196904,-1.28246275504693,0.883408776072545,-2.50849419832492,0.832112634103464,0.292465660887315,7.62737704918033,14.1444797441791,0.705779003783504,-2.04313222640602,0.834715916181723,-3.34643601324622,0.840918465492555,0.509614273462518,11.4596153846154,17.1364548137835
41_05,v320,0.92460814877669,-0.071763195262916,0.984082930706009,-0.120314766269154,0.871596176406149,-0.00796875866617523,9.32877666740586,18.2043236843781,0.916226126515491,-0.16403233004823,0.687796336002215,-0.0265628609535064,0.758142033553097,-0.168272858722805,13.7207377391768,22.1226274432261
41_05,v323,0.851070871148424,0.131413306725752,0.959078770465417,-0.196605955622651,0.774393088908462,0.627862944929459,8.42144975778689,20.0385812774066,0.856757380761237,-0.121414219226059,0.468278874790373,-0.139425004123881,0.654734725448579,0.387219982330155,12.9347270716523,23.2330518850124
41_07,obs,1.14439143652388,-1.01616050094857,1.12243506794708,0.706284490199666,0.879382884193203,-1.64606302763728,15.2729016393443,26.1865778276275,1.32663825162433,-2.2561835084573,1.6554783579739,0.842025525215322,0.902644137970635,-3.11080880346056,21.9357692307692,30.987949316221
41_07,v320,1.05230325258309,0.602630465710301,1.03435979132869,1.50947233983807,0.939919088262249,-0.200497967205485,11.3533260794177,7.63433858029465,1.06663607863744,0.553523555131404,0.492614010681319,1.88670921653175,0.868890493066668,-0.60889676662083,16.2761000583164,15.7739996832256
41_07,v323,0.981860426214445,0.0638288290152652,0.987506682379201,0.329103372939145,0.963157893761031,-0.328237317668544,10.1863369319568,22.674954304846,0.96524720526783,0.0971986627879336,0.659815571952504,0.463838606157381,0.858097027247401,-0.520487423717938,14.5831882454428,26.877523164492
41_08,obs,0.799350583235175,-1.23174451734201,0.901873629980026,-2.12084938958176,0.843306624694938,-0.0339496396591331,8.37554918032787,13.0102484687831,0.792783502067089,-2.10164825204705,0.860074313728071,-2.93166678247699,0.880749644690877,-0.198283162434919,12.4306153846154,13.9383818194281
41_08,v320,0.923409753357735,-0.107037154817749,0.986720590314606,-0.196328649087284,0.8836073332945,-0.0102143175490898,9.28894562688791,17.7586632362453,0.908282073267506,-0.147809534024827,0.706953338288088,-0.0829608615303324,0.759829911231639,-0.0972681315398405,13.6404990906077,22.4690978228997
41_08,v323,0.881976572235824,-0.0519459184092932,0.972186402433356,-0.235333347939604,0.804658869452589,0.252202339323424,8.82032915367852,18.7160608085849,0.887871714530298,-0.230323195348388,0.526640529270938,-0.0921141133106559,0.681151846945691,0.0108534012143662,13.3789177286857,22.0265599597314
